Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Matches,goals_per_90,assists_per_90,goals_assists_per_90,expected_goals_per_90,expected_assists_per_90,progressive_carries_per_90,progressive_passes_per_90,progressive_receptions_per_90,Goals,Assists,Goals + Assists,Expected Goals,Expected Assists,Progressive Carries,Progressive Passes,Progressive Receptions
2432,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,24,1999,34,25,2299,25.5,5,8,13,4,1,1,5,0,6.5,5.7,5.5,11.3,53,62,193,Matches,0.19607843137254902,0.3137254901960784,0.5098039215686274,0.2549019607843137,0.21568627450980393,2.0784313725490198,2.4313725490196076,7.568627450980392,74,95,88,81,90,68,27,88
2377,Romano Schmid,at AUT,MF,Werder Bremen,de Bundesliga,24,2000,32,32,2834,31.5,5,4,9,4,1,1,4,0,4.3,3.5,6.2,9.7,107,279,201,Matches,0.15873015873015872,0.12698412698412698,0.2857142857142857,0.1365079365079365,0.19682539682539682,3.3968253968253967,8.857142857142858,6.380952380952381,68,68,68,64,87,90,98,80
1276,Joan Jordán,es ESP,MF,Alavés,es La Liga,30,1994,25,15,1414,15.7,5,2,7,2,3,4,4,0,4.8,1.6,2.3,4.0,7,104,35,Matches,0.3184713375796179,0.12738853503184713,0.445859872611465,0.3057324840764331,0.1464968152866242,0.445859872611465,6.624203821656051,2.229299363057325,86,68,83,86,75,12,94,37
2410,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,28,1995,29,27,2402,26.7,5,1,6,3,2,2,4,0,4.2,2.7,3.6,6.3,15,147,27,Matches,0.18726591760299627,0.03745318352059925,0.2247191011235955,0.15730337078651688,0.1348314606741573,0.5617977528089888,5.5056179775280905,1.0112359550561798,72,39,59,68,71,16,87,25
381,Julian Brandt,de GER,MF,Dortmund,de Bundesliga,28,1996,30,28,2303,25.6,5,10,15,5,0,0,1,0,4.8,4.8,8.5,13.2,61,149,199,Matches,0.1953125,0.390625,0.5859375,0.18749999999999997,0.33203125,2.3828125,5.8203125,7.7734375,74,98,91,73,98,76,88,89
2481,Matìas Soulé,ar ARG,"MF,DF",Roma,it Serie A,21,2003,27,22,1781,19.8,5,5,10,5,0,0,3,0,3.0,3.0,5.2,8.3,84,89,191,Matches,0.25252525252525254,0.25252525252525254,0.5050505050505051,0.15151515151515152,0.26262626262626265,4.242424242424242,4.494949494949495,9.646464646464645,80,91,87,67,95,94,74,95
156,Hákon Arnar Haraldsson,is ISL,"MF,FW",Lille,fr Ligue 1,21,2003,25,21,1755,19.5,5,3,8,5,0,0,3,0,3.8,3.8,2.8,6.6,52,102,143,Matches,0.2564102564102564,0.15384615384615385,0.41025641025641024,0.19487179487179487,0.14358974358974358,2.6666666666666665,5.230769230769231,7.333333333333333,80,75,79,74,74,81,84,87
1265,Joelinton,br BRA,"MF,FW",Newcastle Utd,eng Premier League,27,1996,29,29,2393,26.6,4,3,7,4,0,0,10,0,3.9,3.9,2.5,6.4,40,116,110,Matches,0.15037593984962405,0.11278195488721804,0.2631578947368421,0.14661654135338345,0.09398496240601503,1.5037593984962405,4.360902255639098,4.135338345864661,66,65,65,66,57,53,72,57
588,Santi Comesaña,es ESP,MF,Villarreal,es La Liga,27,1996,35,30,2560,28.4,4,2,6,4,0,0,7,0,4.6,4.6,2.0,6.6,39,154,58,Matches,0.14084507042253522,0.07042253521126761,0.21126760563380284,0.1619718309859155,0.07042253521126761,1.3732394366197185,5.422535211267606,2.0422535211267605,64,50,57,69,45,48,86,36
393,Marco Brescianini,it ITA,MF,Atalanta,it Serie A,24,2000,29,9,991,11.0,4,2,6,4,0,0,1,0,3.1,3.1,1.0,4.1,46,36,69,Matches,0.36363636363636365,0.18181818181818182,0.5454545454545454,0.2818181818181818,0.09090909090909091,4.181818181818182,3.272727272727273,6.2727272727272725,89,81,90,83,55,94,48,79
1368,Ansgar Knauff,de GER,"MF,DF",Eint Frankfurt,de Bundesliga,22,2002,30,18,1597,17.7,4,5,9,4,0,0,3,0,4.9,4.9,5.2,10.0,53,58,146,Matches,0.22598870056497175,0.2824858757062147,0.5084745762711864,0.27683615819209045,0.2937853107344633,2.994350282485876,3.2768361581920904,8.248587570621469,78,93,87,83,97,85,48,91
1153,Theo Hernández,fr FRA,DF,Milan,it Serie A,26,1997,33,30,2696,30.0,4,3,7,4,0,1,4,1,2.7,1.9,4.7,6.6,93,132,148,Matches,0.13333333333333333,0.1,0.23333333333333334,0.09000000000000001,0.15666666666666668,3.1,4.4,4.933333333333334,63,60,61,53,78,87,72,66
430,Leandro Cabrera,uy URU,DF,Espanyol,es La Liga,33,1991,33,32,2869,31.9,4,2,6,4,0,0,4,1,1.1,1.1,0.9,2.1,9,69,6,Matches,0.12539184952978058,0.06269592476489029,0.18808777429467086,0.03448275862068966,0.02821316614420063,0.2821316614420063,2.1630094043887147,0.18808777429467086,62,46,53,23,22,6,20,9
1703,Dwight McNeil,eng ENG,"MF,FW",Everton,eng Premier League,24,1999,21,15,1371,15.2,4,6,10,4,0,0,1,0,1.1,1.1,5.2,6.3,38,69,80,Matches,0.2631578947368421,0.39473684210526316,0.6578947368421053,0.07236842105263158,0.34210526315789475,2.5,4.5394736842105265,5.2631578947368425,81,98,94,46,98,79,75,69
504,Josué Casimir,fr FRA,"FW,MF",Le Havre,fr Ligue 1,22,2001,27,23,1997,22.2,4,4,8,4,0,0,5,0,3.3,3.3,3.4,6.7,71,41,151,Matches,0.1801801801801802,0.1801801801801802,0.3603603603603604,0.14864864864864866,0.15315315315315314,3.1981981981981984,1.8468468468468469,6.801801801801802,71,80,76,66,77,88,13,83
1596,Dennis Man,ro ROU,"FW,MF",Parma,it Serie A,25,1998,33,23,1995,22.2,4,4,8,4,0,0,0,0,5.5,5.5,4.2,9.7,67,60,142,Matches,0.1801801801801802,0.1801801801801802,0.3603603603603604,0.24774774774774774,0.1891891891891892,3.0180180180180183,2.7027027027027026,6.396396396396397,71,80,76,80,86,86,33,80
1179,Franck Honorat,fr FRA,FW,Gladbach,de Bundesliga,27,1996,19,18,1439,16.0,4,7,11,4,0,0,0,0,4.5,4.5,5.3,9.8,63,45,124,Matches,0.25,0.4375,0.6875,0.28125,0.33125,3.9375,2.8125,7.75,80,99,95,83,98,93,36,88
1603,Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,27,1997,29,22,1931,21.5,4,3,7,3,1,1,7,0,2.7,1.9,4.8,6.6,11,92,34,Matches,0.18604651162790697,0.13953488372093023,0.32558139534883723,0.12558139534883722,0.22325581395348837,0.5116279069767442,4.27906976744186,1.5813953488372092,72,71,72,62,90,14,70,31
563,Pathé Ciss,sn SEN,"MF,DF",Rayo Vallecano,es La Liga,30,1994,33,25,2140,23.8,4,1,5,4,0,0,12,0,1.8,1.7,1.1,2.8,19,128,12,Matches,0.1680672268907563,0.04201680672268907,0.21008403361344538,0.07563025210084033,0.046218487394957986,0.7983193277310924,5.378151260504201,0.5042016806722689,69,40,57,47,33,26,85,18
1680,Stephy Mavididi,eng ENG,FW,Leicester City,eng Premier League,26,1998,30,16,1615,17.9,4,1,5,4,0,0,2,0,1.8,1.8,2.6,4.4,91,57,138,Matches,0.223463687150838,0.0558659217877095,0.2793296089385475,0.1005586592178771,0.1452513966480447,5.083798882681565,3.1843575418994416,7.709497206703912,77,44,67,56,75,97,45,88
1221,Gustav Isaksen,dk DEN,FW,Lazio,it Serie A,23,2001,37,29,2210,24.6,4,2,6,4,0,0,5,0,5.2,5.2,2.1,7.3,95,46,249,Matches,0.16260162601626016,0.08130081300813008,0.24390243902439024,0.2113821138211382,0.08536585365853658,3.8617886178861784,1.8699186991869918,10.121951219512194,69,53,62,76,53,92,14,96
1678,Neal Maupay,fr FRA,FW,Marseille,fr Ligue 1,27,1996,22,13,1042,11.6,4,4,8,4,0,0,3,1,4.1,4.1,2.2,6.3,12,37,81,Matches,0.3448275862068966,0.3448275862068966,0.6896551724137931,0.35344827586206895,0.18965517241379312,1.0344827586206897,3.189655172413793,6.982758620689656,88,96,95,89,86,37,45,84
1474,Félix Lemaréchal,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,20,2003,27,20,1779,19.8,4,3,7,4,0,0,2,0,3.5,3.5,2.9,6.4,35,58,90,Matches,0.20202020202020202,0.15151515151515152,0.35353535353535354,0.17676767676767677,0.14646464646464646,1.7676767676767675,2.929292929292929,4.545454545454545,74,74,75,71,75,62,39,62
1158,Yangel Herrera,ve VEN,MF,Girona,es La Liga,26,1998,29,27,2257,25.1,4,3,7,4,0,0,10,1,3.6,3.6,1.5,5.1,31,110,99,Matches,0.1593625498007968,0.1195219123505976,0.2788844621513944,0.14342629482071712,0.0597609561752988,1.2350597609561753,4.382470119521912,3.9442231075697207,68,67,67,66,39,44,72,55
1228,Junya Ito,jp JPN,"FW,MF",Reims,fr Ligue 1,31,1993,33,31,2690,29.9,4,3,7,4,0,0,1,0,4.6,4.6,7.1,11.7,100,133,256,Matches,0.13377926421404682,0.10033444816053512,0.23411371237458195,0.15384615384615385,0.23745819397993312,3.3444816053511706,4.448160535117057,8.561872909698996,63,61,61,67,92,89,73,92
1428,Khvicha Kvaratskhelia,ge GEO,FW,Paris S-G,fr Ligue 1,23,2001,14,11,916,10.2,4,3,7,4,0,0,0,0,3.3,3.3,4.9,8.2,50,43,131,Matches,0.3921568627450981,0.29411764705882354,0.6862745098039216,0.3235294117647059,0.48039215686274517,4.901960784313726,4.215686274509804,12.843137254901961,91,94,95,87,99,97,68,99
733,Federico Dimarco,it ITA,"DF,FW",Inter,it Serie A,26,1997,33,29,2177,24.2,4,7,11,4,0,0,3,0,3.3,3.3,6.1,9.5,47,83,232,Matches,0.1652892561983471,0.2892561983471075,0.4545454545454546,0.13636363636363635,0.25206611570247933,1.9421487603305785,3.4297520661157024,9.586776859504132,69,93,83,64,94,66,52,95
1755,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,es La Liga,25,1999,34,31,2729,30.3,4,6,10,4,0,0,6,1,1.5,1.5,5.6,7.1,69,200,194,Matches,0.132013201320132,0.198019801980198,0.33003300330033003,0.0495049504950495,0.1848184818481848,2.277227722772277,6.600660066006601,6.402640264026402,63,84,72,33,85,74,93,80
2533,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,20,2004,32,15,1348,15.0,4,5,9,4,0,0,1,0,5.2,5.2,2.6,7.9,34,28,116,Matches,0.26666666666666666,0.3333333333333333,0.6,0.3466666666666667,0.17333333333333334,2.2666666666666666,1.8666666666666667,7.733333333333333,82,96,92,89,82,73,14,88
195,Shavy Babicka,ga GAB,"MF,FW",Toulouse,fr Ligue 1,24,2000,30,11,1186,13.2,4,2,6,4,0,0,2,0,3.9,3.9,1.6,5.5,36,21,122,Matches,0.30303030303030304,0.15151515151515152,0.4545454545454546,0.29545454545454547,0.12121212121212123,2.7272727272727275,1.590909090909091,9.242424242424242,85,74,83,85,67,82,9,94
2330,Juanlu Sánchez,es ESP,"MF,DF",Sevilla,es La Liga,20,2003,32,18,1722,19.1,4,4,8,4,0,0,6,1,2.1,2.1,2.8,5.0,44,68,83,Matches,0.20942408376963348,0.20942408376963348,0.41884816753926696,0.10994764397905758,0.14659685863874344,2.3036649214659684,3.5602094240837694,4.345549738219895,75,86,80,59,75,74,55,59
184,André Ayew,gh GHA,FW,Le Havre,fr Ligue 1,34,1989,27,15,1453,16.1,4,1,5,4,0,0,2,0,4.3,4.3,0.2,4.6,5,18,43,Matches,0.24844720496894407,0.06211180124223602,0.3105590062111801,0.26708074534161486,0.012422360248447204,0.3105590062111801,1.1180124223602483,2.670807453416149,80,46,70,82,11,7,3,42
2352,Amin Sarr,se SWE,FW,Hellas Verona,it Serie A,23,2001,32,25,1907,21.2,4,1,5,4,0,0,1,0,3.2,3.2,2.1,5.4,31,41,103,Matches,0.18867924528301888,0.04716981132075472,0.2358490566037736,0.15094339622641512,0.09905660377358491,1.4622641509433962,1.9339622641509435,4.858490566037736,73,42,61,67,59,51,15,66
2379,Jan Schöppner,de GER,MF,Heidenheim,de Bundesliga,25,1999,33,32,2681,29.8,4,3,7,4,0,0,8,0,3.9,3.9,3.4,7.3,35,107,48,Matches,0.1342281879194631,0.10067114093959731,0.2348993288590604,0.13087248322147652,0.11409395973154361,1.174496644295302,3.5906040268456376,1.610738255033557,63,61,61,63,65,42,55,32
2402,Ryan Sessegnon,eng ENG,"FW,DF",Fulham,eng Premier League,24,2000,16,7,580,6.4,4,2,6,4,0,0,1,0,1.6,1.6,1.1,2.7,18,22,59,Matches,0.625,0.3125,0.9375,0.25,0.171875,2.8125,3.4375,9.21875,97,95,98,80,82,83,52,94
2406,Eldor Shomurodov,uz UZB,"FW,MF",Roma,it Serie A,29,1995,27,11,1097,12.2,4,4,8,4,0,0,1,0,4.7,4.7,1.3,6.1,19,21,62,Matches,0.3278688524590164,0.3278688524590164,0.6557377049180328,0.3852459016393443,0.10655737704918034,1.557377049180328,1.7213114754098362,5.081967213114754,87,96,94,91,62,55,11,67
2416,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,29,1994,33,29,2670,29.7,4,4,8,4,0,0,7,0,3.9,3.9,5.1,9.0,101,134,200,Matches,0.13468013468013468,0.13468013468013468,0.26936026936026936,0.13131313131313133,0.1717171717171717,3.400673400673401,4.511784511784512,6.734006734006734,63,70,66,63,82,90,74,83
157,Marko Arnautović,at AUT,FW,Inter,it Serie A,35,1989,18,5,549,6.1,4,2,6,4,0,0,1,0,3.3,3.3,1.2,4.4,4,16,61,Matches,0.6557377049180328,0.3278688524590164,0.9836065573770493,0.5409836065573771,0.19672131147540983,0.6557377049180328,2.6229508196721314,10.0,98,96,98,97,87,20,31,96
2576,Ramón Terrats,es ESP,"MF,FW",Getafe,es La Liga,23,2000,15,15,1219,13.5,4,1,5,4,0,0,1,0,2.2,2.2,2.5,4.7,8,36,37,Matches,0.2962962962962963,0.07407407407407407,0.37037037037037035,0.16296296296296298,0.18518518518518517,0.5925925925925926,2.6666666666666665,2.740740740740741,84,51,76,69,85,17,32,43
1796,Raúl Moro,es ESP,"MF,FW",Valladolid,es La Liga,21,2002,33,26,2341,26.0,4,5,9,4,0,0,2,0,4.1,4.1,5.7,9.8,112,81,190,Matches,0.15384615384615385,0.19230769230769232,0.34615384615384615,0.1576923076923077,0.21923076923076923,4.3076923076923075,3.1153846153846154,7.3076923076923075,67,83,74,68,90,94,44,86
2592,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,23,2001,35,26,2326,25.8,4,5,9,4,0,0,5,0,3.5,3.5,3.6,7.1,74,123,52,Matches,0.15503875968992248,0.19379844961240308,0.3488372093023256,0.13565891472868216,0.13953488372093023,2.8682170542635657,4.767441860465116,2.0155038759689923,67,83,74,64,73,84,78,35
103,Hugo Álvarez,es ESP,"MF,DF",Celta Vigo,es La Liga,21,2003,26,16,1572,17.5,4,3,7,4,0,0,6,0,2.5,2.5,1.1,3.6,74,60,171,Matches,0.22857142857142856,0.17142857142857143,0.4,0.14285714285714285,0.06285714285714286,4.228571428571429,3.4285714285714284,9.771428571428572,78,79,79,65,41,94,52,95
2609,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24,2000,36,28,2630,29.2,4,2,6,4,0,0,5,0,4.4,4.4,2.2,6.6,37,128,53,Matches,0.136986301369863,0.0684931506849315,0.20547945205479454,0.15068493150684933,0.07534246575342467,1.2671232876712328,4.383561643835616,1.815068493150685,64,49,56,67,48,46,72,34
2643,Christantus Uche,ng NGA,"FW,MF",Getafe,es La Liga,21,2003,33,30,2486,27.6,4,6,10,4,0,0,8,2,3.8,3.8,2.9,6.7,43,49,148,Matches,0.14492753623188406,0.21739130434782608,0.36231884057971014,0.13768115942028983,0.10507246376811594,1.5579710144927534,1.7753623188405796,5.36231884057971,65,87,76,64,61,55,12,71
2656,Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,de Bundesliga,18,2005,20,6,675,7.5,4,1,5,4,0,0,1,0,3.0,3.0,1.1,4.1,11,42,45,Matches,0.5333333333333333,0.13333333333333333,0.6666666666666666,0.4,0.14666666666666667,1.4666666666666666,5.6,6.0,96,70,94,92,75,52,87,77
58,Rayan Aït-Nouri,dz ALG,DF,Wolves,eng Premier League,23,2001,37,37,3109,34.5,4,7,11,4,0,0,7,1,2.7,2.7,5.5,8.2,89,108,176,Matches,0.11594202898550725,0.2028985507246377,0.3188405797101449,0.0782608695652174,0.15942028985507245,2.579710144927536,3.130434782608696,5.101449275362318,59,85,71,49,79,80,44,68
33,Yacine Adli,fr FRA,MF,Fiorentina,it Serie A,24,2000,26,15,1234,13.7,4,6,10,4,0,0,3,1,1.0,1.0,2.4,3.4,24,103,30,Matches,0.29197080291970806,0.43795620437956206,0.7299270072992701,0.07299270072992702,0.17518248175182483,1.7518248175182483,7.518248175182483,2.18978102189781,84,99,96,46,83,61,97,37
2823,Davide Zappacosta,it ITA,DF,Atalanta,it Serie A,32,1992,30,26,2067,23.0,4,2,6,4,0,0,3,0,2.2,2.2,2.1,4.3,67,107,139,Matches,0.17391304347826086,0.08695652173913043,0.2608695652173913,0.09565217391304348,0.09130434782608696,2.9130434782608696,4.6521739130434785,6.043478260869565,70,56,64,54,55,84,76,78
2838,Edon Zhegrova,xk KVX,"FW,MF",Lille,fr Ligue 1,25,1999,12,12,978,10.9,4,1,5,4,0,0,1,0,2.3,2.3,2.2,4.5,37,54,81,Matches,0.36697247706422015,0.09174311926605504,0.4587155963302752,0.2110091743119266,0.2018348623853211,3.3944954128440368,4.954128440366972,7.431192660550458,89,58,84,76,87,90,81,87
2276,Fabián Ruiz Peña,es ESP,MF,Paris S-G,fr Ligue 1,28,1996,30,21,1923,21.4,4,5,9,4,0,0,1,0,4.3,4.3,4.7,9.0,47,205,92,Matches,0.1869158878504673,0.23364485981308414,0.42056074766355145,0.20093457943925233,0.2196261682242991,2.196261682242991,9.57943925233645,4.299065420560748,72,89,81,75,90,71,99,59
2256,Marten de Roon,nl NED,"MF,DF",Atalanta,it Serie A,33,1991,36,34,3058,34.0,4,4,8,4,0,0,5,0,0.9,0.9,2.3,3.2,37,242,32,Matches,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.026470588235294117,0.06764705882352941,1.088235294117647,7.117647058823529,0.9411764705882353,60,66,61,17,44,38,96,24
2252,Isaac Romero,es ESP,FW,Sevilla,es La Liga,24,2000,31,26,2156,24.0,4,2,6,4,0,1,10,1,6.8,6.0,2.1,8.1,21,29,95,Matches,0.16666666666666666,0.08333333333333333,0.25,0.2833333333333333,0.08750000000000001,0.875,1.2083333333333333,3.9583333333333335,69,54,63,84,54,30,4,55
2235,Dani Rodríguez,es ESP,"MF,FW",Mallorca,es La Liga,36,1988,37,26,2162,24.0,4,7,11,4,0,0,5,0,2.8,2.8,3.1,6.0,37,78,108,Matches,0.16666666666666666,0.2916666666666667,0.4583333333333333,0.11666666666666665,0.12916666666666668,1.5416666666666667,3.25,4.5,69,94,83,60,69,55,47,61
1820,Marshall Munetsi,zw ZIM,MF,Reims,fr Ligue 1,28,1996,19,19,1692,18.8,4,2,6,4,0,0,5,0,4.0,4.0,2.0,5.9,8,26,48,Matches,0.2127659574468085,0.10638297872340426,0.3191489361702127,0.2127659574468085,0.10638297872340426,0.425531914893617,1.3829787234042552,2.553191489361702,76,63,71,76,62,11,6,41
1824,Daniel Muñoz,co COL,DF,Crystal Palace,eng Premier League,28,1996,37,37,3228,35.9,4,5,9,4,0,0,10,0,4.9,4.9,5.5,10.5,62,97,208,Matches,0.11142061281337048,0.1392757660167131,0.25069637883008355,0.13649025069637885,0.15320334261838442,1.7270194986072425,2.701949860724234,5.793871866295265,58,71,63,64,77,61,33,75
1884,Pedro Neto,pt POR,FW,Chelsea,eng Premier League,24,2000,35,24,2269,25.2,4,6,10,4,0,0,8,0,3.5,3.5,6.7,10.2,126,60,253,Matches,0.15873015873015872,0.2380952380952381,0.39682539682539686,0.1388888888888889,0.26587301587301587,5.0,2.380952380952381,10.03968253968254,68,89,78,65,95,97,25,96
1900,Hans Nicolussi Caviglia,it ITA,MF,Venezia,it Serie A,24,2000,35,33,2861,31.8,4,2,6,4,0,0,7,1,2.4,2.4,2.1,4.5,20,140,22,Matches,0.12578616352201258,0.06289308176100629,0.18867924528301885,0.07547169811320754,0.0660377358490566,0.6289308176100629,4.40251572327044,0.6918238993710691,62,47,54,47,44,19,72,20
1911,Felix Nmecha,de GER,MF,Dortmund,de Bundesliga,23,2000,26,19,1509,16.8,4,1,5,4,0,0,3,0,1.3,1.3,1.1,2.4,21,85,27,Matches,0.23809523809523808,0.05952380952380952,0.2976190476190476,0.07738095238095238,0.06547619047619048,1.25,5.059523809523809,1.607142857142857,79,46,69,48,43,45,82,32
1913,Arnaud Nordin,fr FRA,FW,Montpellier,fr Ligue 1,26,1998,16,14,1166,13.0,4,1,5,3,1,2,2,0,4.1,2.5,0.9,3.4,51,23,111,Matches,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.3153846153846154,0.06923076923076923,3.923076923076923,1.7692307692307692,8.538461538461538,85,51,77,86,45,92,12,92
1113,Robin Hack,de GER,"FW,MF",Gladbach,de Bundesliga,25,1998,33,27,2172,24.1,4,7,11,4,0,0,4,0,5.4,5.4,3.6,9.0,51,95,141,Matches,0.16597510373443983,0.2904564315352697,0.45643153526970953,0.22406639004149378,0.14937759336099585,2.116182572614108,3.941908713692946,5.850622406639004,69,94,83,78,76,69,63,76
1927,Ethan Nwaneri,eng ENG,"FW,MF",Arsenal,eng Premier League,17,2007,26,11,895,9.9,4,2,6,4,0,0,1,0,1.2,1.2,1.2,2.4,46,33,113,Matches,0.40404040404040403,0.20202020202020202,0.6060606060606061,0.1212121212121212,0.1212121212121212,4.646464646464646,3.333333333333333,11.414141414141413,92,85,92,62,67,96,49,98
1971,Ado Onaiwu,jp JPN,"MF,FW",Auxerre,fr Ligue 1,28,1995,31,9,957,10.6,4,1,5,4,0,0,1,1,4.0,4.0,1.1,5.1,17,33,74,Matches,0.37735849056603776,0.09433962264150944,0.4716981132075472,0.37735849056603776,0.1037735849056604,1.6037735849056605,3.1132075471698113,6.981132075471699,90,59,85,91,61,57,44,84
1977,Paul Onuachu,ng NGA,FW,Southampton,eng Premier League,30,1994,25,11,1050,11.7,4,1,5,4,0,0,4,0,3.6,3.6,0.5,4.1,7,13,40,Matches,0.3418803418803419,0.08547008547008547,0.4273504273504274,0.3076923076923077,0.042735042735042736,0.5982905982905983,1.1111111111111112,3.418803418803419,88,55,81,86,31,17,3,49
2027,Isaac Palazón Camacho,es ESP,"MF,FW",Rayo Vallecano,es La Liga,29,1994,35,25,2162,24.0,4,4,8,4,0,0,5,0,4.7,4.7,4.4,9.2,30,117,123,Matches,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.19583333333333333,0.18333333333333335,1.25,4.875,5.125,69,78,72,74,84,45,79,68
2044,Thomas Partey,gh GHA,"MF,DF",Arsenal,eng Premier League,31,1993,35,31,2797,31.1,4,2,6,4,0,0,4,0,2.3,2.3,2.1,4.3,36,185,48,Matches,0.12861736334405144,0.06430868167202572,0.19292604501607716,0.07395498392282958,0.06752411575562701,1.157556270096463,5.948553054662379,1.5434083601286173,62,47,55,47,44,42,90,31
2061,Pedri,es ESP,MF,Barcelona,es La Liga,21,2002,37,35,2879,32.0,4,5,9,4,0,0,3,0,2.2,2.2,7.4,9.6,92,360,136,Matches,0.125,0.15625,0.28125,0.06875,0.23125,2.875,11.25,4.25,61,76,67,44,91,84,99,59
269,Adrian Beck,de GER,"MF,FW",Heidenheim,de Bundesliga,27,1997,32,18,1598,17.8,4,1,5,4,0,0,1,0,3.3,3.3,1.2,4.5,37,69,83,Matches,0.2247191011235955,0.056179775280898875,0.28089887640449435,0.18539325842696627,0.06741573033707865,2.0786516853932584,3.8764044943820224,4.662921348314606,78,44,67,72,44,68,61,63
2122,Santiago Pierotti,ar ARG,FW,Lecce,it Serie A,23,2001,36,22,1937,21.5,4,2,6,4,0,0,6,1,3.1,3.1,2.4,5.5,43,38,85,Matches,0.18604651162790697,0.09302325581395349,0.27906976744186046,0.14418604651162792,0.11162790697674418,2.0,1.7674418604651163,3.953488372093023,72,58,67,66,64,67,12,55
2126,Yeremi Pino,es ESP,"MF,FW",Villarreal,es La Liga,21,2002,34,25,1934,21.5,4,7,11,4,0,0,11,0,3.9,3.9,5.3,9.2,42,66,213,Matches,0.18604651162790697,0.32558139534883723,0.5116279069767442,0.18139534883720929,0.24651162790697673,1.9534883720930232,3.0697674418604652,9.906976744186046,72,96,88,72,93,66,42,96
2179,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,eng Premier League,26,1997,15,12,978,10.9,4,1,5,4,0,0,2,0,1.7,1.7,2.1,3.8,20,21,79,Matches,0.36697247706422015,0.09174311926605504,0.4587155963302752,0.15596330275229356,0.1926605504587156,1.8348623853211008,1.926605504587156,7.247706422018348,89,58,84,68,86,64,15,86
2208,Declan Rice,eng ENG,MF,Arsenal,eng Premier League,25,1999,35,33,2825,31.4,4,7,11,4,0,0,7,1,3.5,3.5,6.6,10.1,90,192,94,Matches,0.12738853503184713,0.2229299363057325,0.35031847133757965,0.11146496815286625,0.21019108280254778,2.8662420382165608,6.114649681528663,2.993630573248408,62,88,74,59,89,84,91,46
2211,Richarlison,br BRA,FW,Tottenham,eng Premier League,27,1997,15,4,504,5.6,4,1,5,4,0,0,2,0,3.7,3.7,0.9,4.6,8,11,22,Matches,0.7142857142857143,0.17857142857142858,0.8928571428571429,0.6607142857142858,0.16071428571428573,1.4285714285714286,1.9642857142857144,3.928571428571429,98,80,98,98,79,50,16,55
1120,Achraf Hakimi,ma MAR,DF,Paris S-G,fr Ligue 1,25,1998,25,24,2066,23.0,4,6,10,4,0,0,4,0,2.9,2.9,6.2,9.1,93,183,274,Matches,0.17391304347826086,0.2608695652173913,0.43478260869565216,0.12608695652173912,0.26956521739130435,4.043478260869565,7.956521739130435,11.91304347826087,70,91,82,62,96,93,98,98
2853,Milan Đurić,ba BIH,FW,Monza,it Serie A,34,1990,18,13,1270,14.1,4,1,5,4,0,0,3,0,2.9,2.9,1.1,4.0,2,21,30,Matches,0.28368794326241137,0.07092198581560284,0.3546099290780142,0.20567375886524822,0.07801418439716312,0.14184397163120568,1.4893617021276595,2.127659574468085,83,50,75,76,49,2,7,37
